TeamId,TeamName,SubmissionDate,Score
884294,"Brandon K. Brunner","2017-10-06 15:34:01",0.12990
876193,sylvain.gavoille,"2017-10-06 19:09:12",0.11959
876193,sylvain.gavoille,"2017-10-06 19:11:31",0.11930
884294,"Brandon K. Brunner","2017-10-06 19:41:23",0.12035
978171,"Navdeep Pal","2017-10-06 20:48:24",0.12494
945086,mikeprice17,"2017-10-06 21:58:52",0.15097
945212,AnshulGupta,"2017-10-07 02:43:16",0.13277
945212,AnshulGupta,"2017-10-07 02:47:25",0.13109
945212,AnshulGupta,"2017-10-07 02:51:21",0.12980
945212,AnshulGupta,"2017-10-07 02:55:07",0.12728
945212,AnshulGupta,"2017-10-07 03:08:01",0.12728
796545,massquantity,"2017-10-07 04:19:51",0.11604
924081,masterbit,"2017-10-07 04:26:28",0.11604
924081,masterbit,"2017-10-07 04:27:25",0.11597
796545,massquantity,"2017-10-07 04:28:48",0.11597
924081,masterbit,"2017-10-07 04:33:16",0.11557
796545,massquantity,"2017-10-07 04:48:10",0.11557
973876,sdsdfsdfsd,"2017-10-07 04:53:47",0.11595
973876,sdsdfsdfsd,"2017-10-07 04:54:28",0.11556
973876,sdsdfsdfsd,"2017-10-07 04:55:19",0.11556
919508,"Zeljko Peric","2017-10-07 07:37:10",0.32258
973876,sdsdfsdfsd,"2017-10-07 07:58:19",0.11555
957690,BJM999,"2017-10-07 11:46:14",0.13416
584322,ert,"2017-10-07 20:11:21",0.11520
974574,"Nikolas Morshuis","2017-10-07 21:42:18",0.15803
969216,"Jie Ji","2017-10-07 22:22:52",0.22744
945212,AnshulGupta,"2017-10-08 00:40:22",0.12688
981000,xmtviola,"2017-10-08 03:16:15",0.22037
981000,xmtviola,"2017-10-08 03:21:13",0.16131
945212,AnshulGupta,"2017-10-08 03:21:45",0.12544
981000,xmtviola,"2017-10-08 03:30:42",0.15986
981000,xmtviola,"2017-10-08 03:35:38",0.15632
981000,xmtviola,"2017-10-08 03:37:34",0.15530
775069,ChenS,"2017-10-08 06:06:55",0.11641
933431,riskyrisk663,"2017-10-08 06:12:20",0.13897
775069,ChenS,"2017-10-08 06:20:32",0.11501
775069,ChenS,"2017-10-08 06:26:17",0.11431
775069,ChenS,"2017-10-08 08:27:55",0.11428
924081,masterbit,"2017-10-08 09:30:19",0.11515
796545,massquantity,"2017-10-08 10:09:45",0.11514
973876,sdsdfsdfsd,"2017-10-08 10:33:40",0.11551
973876,sdsdfsdfsd,"2017-10-08 10:34:38",0.11544
973876,sdsdfsdfsd,"2017-10-08 10:36:29",0.11517
973811,Keir,"2017-10-08 10:43:47",0.11597
957847,"Mohit Mittal","2017-10-08 11:35:52",0.44516
973811,Keir,"2017-10-08 11:45:38",0.11561
973811,Keir,"2017-10-08 11:46:04",0.11553
796545,massquantity,"2017-10-08 11:55:10",0.11405
796545,massquantity,"2017-10-08 11:57:08",0.11404
957847,"Mohit Mittal","2017-10-08 12:24:32",0.14303
976380,PallaviShinde,"2017-10-08 13:34:19",0.24846
938441,richarde,"2017-10-08 13:50:51",0.14152
981444,"Svetlana Zemlyanskaya","2017-10-08 16:22:57",0.13393
876193,sylvain.gavoille,"2017-10-08 16:25:42",0.11888
729961,"Endre Moen","2017-10-08 17:12:25",0.16698
584322,ert,"2017-10-08 18:05:18",0.11468
981347,"Light Yagami","2017-10-08 18:13:03",2.47579
981347,"Light Yagami","2017-10-08 18:18:53",0.13164
981347,"Light Yagami","2017-10-08 18:24:14",0.13085
981347,"Light Yagami","2017-10-08 18:25:37",0.13085
941928,adamslodowy,"2017-10-08 19:25:53",0.13414
974574,"Nikolas Morshuis","2017-10-08 19:32:06",0.15141
729961,"Endre Moen","2017-10-08 19:39:03",0.16665
643045,kja3,"2017-10-08 23:25:30",0.12718
775069,ChenS,"2017-10-09 00:19:58",0.11405
775069,ChenS,"2017-10-09 00:21:04",0.11402
806473,Prohairesis,"2017-10-09 01:52:25",0.14731
806473,Prohairesis,"2017-10-09 02:06:03",0.13495
806473,Prohairesis,"2017-10-09 02:26:13",0.11484
895480,WangYong,"2017-10-09 05:00:42",0.13370
969216,"Jie Ji","2017-10-09 05:22:21",0.16239
981347,"Light Yagami","2017-10-09 06:15:39",0.12938
981347,"Light Yagami","2017-10-09 06:24:16",0.12932
975434,"Denis Kruchinin","2017-10-09 09:17:20",0.15382
975434,"Denis Kruchinin","2017-10-09 09:35:41",0.13304
976380,PallaviShinde,"2017-10-09 10:11:32",0.17813
976380,PallaviShinde,"2017-10-09 10:32:33",0.17714
938426,"Marco van der Linden","2017-10-09 10:36:37",0.16371
976380,PallaviShinde,"2017-10-09 10:56:31",0.16948
907339,matkal93,"2017-10-09 11:16:40",0.13173
981000,xmtviola,"2017-10-09 11:42:02",0.15529
981000,xmtviola,"2017-10-09 11:44:17",0.15529
981000,xmtviola,"2017-10-09 11:45:58",0.15529
743992,"Daniel Lopez Garcia","2017-10-09 12:02:54",0.17949
773197,spurs,"2017-10-09 14:01:13",0.12639
773197,spurs,"2017-10-09 14:12:45",0.12622
874035,queeen,"2017-10-09 14:45:38",0.12660
975434,"Denis Kruchinin","2017-10-09 15:07:01",0.12077
982569,HimanshuSharma,"2017-10-09 15:53:35",0.20318
945127,Faye,"2017-10-09 17:56:12",0.11428
947130,"Amit K Tiwary","2017-10-09 20:49:44",0.14727
985512,"Reza Vaghefi","2017-10-09 22:23:13",0.25274
957847,"Mohit Mittal","2017-10-09 22:25:08",0.14125
985512,"Reza Vaghefi","2017-10-09 22:25:37",0.14946
957847,"Mohit Mittal","2017-10-09 22:36:19",0.11949
957847,"Mohit Mittal","2017-10-09 22:39:27",0.11915
974965,MDJ2,"2017-10-09 23:30:51",0.12122
974965,MDJ2,"2017-10-09 23:38:58",0.11738
974965,MDJ2,"2017-10-09 23:45:33",0.11625
884294,"Brandon K. Brunner","2017-10-10 01:07:45",0.12031
884294,"Brandon K. Brunner","2017-10-10 01:16:13",0.11984
978537,"Lee Clemmer","2017-10-10 05:38:01",2.58381
978537,"Lee Clemmer","2017-10-10 05:47:27",0.13129
969216,"Jie Ji","2017-10-10 06:38:08",0.15314
885454,"Nidhi Gupta","2017-10-10 08:01:21",0.15029
634400,YannLam,"2017-10-10 09:34:02",0.15321
634400,YannLam,"2017-10-10 09:43:53",0.15165
927414,"Mohtadi Ben Fraj","2017-10-10 10:49:58",0.64354
952433,ippeter,"2017-10-10 12:37:01",0.14716
953040,"Leo Lu","2017-10-10 13:13:48",0.12613
773197,spurs,"2017-10-10 14:16:44",0.12577
859277,"Das A Mannschaft","2017-10-10 15:46:57",0.19434
628535,DanielWyatt,"2017-10-10 16:10:15",0.13005
743992,"Daniel Lopez Garcia","2017-10-10 16:18:30",0.15229
907339,matkal93,"2017-10-10 17:41:46",0.12794
907339,matkal93,"2017-10-10 18:21:23",0.12754
907339,matkal93,"2017-10-10 18:22:30",0.12735
941928,adamslodowy,"2017-10-10 18:25:31",0.12717
941928,adamslodowy,"2017-10-10 19:11:14",0.12639
911385,Koila,"2017-10-10 20:48:04",0.13863
911385,Koila,"2017-10-10 21:10:48",0.13746
692138,UsmanAbbas,"2017-10-10 22:19:29",0.28918
911385,Koila,"2017-10-10 23:41:45",0.13595
979514,bazzwold,"2017-10-11 02:24:20",0.78637
634400,YannLam,"2017-10-11 02:27:13",0.15019
953040,"Leo Lu","2017-10-11 03:18:55",0.12464
874454,wyldream,"2017-10-11 03:41:33",0.12392
634400,YannLam,"2017-10-11 03:45:56",0.14068
874454,wyldream,"2017-10-11 04:37:54",0.12390
969216,"Jie Ji","2017-10-11 05:16:22",0.12211
976380,PallaviShinde,"2017-10-11 06:07:41",0.16897
634400,YannLam,"2017-10-11 06:09:49",0.14060
976380,PallaviShinde,"2017-10-11 06:18:39",0.16212
976380,PallaviShinde,"2017-10-11 06:20:43",0.14986
990249,stephen.foolish,"2017-10-11 06:21:35",0.19683
874454,wyldream,"2017-10-11 06:25:21",0.11983
874454,wyldream,"2017-10-11 06:28:59",0.11965
916964,Don,"2017-10-11 06:45:50",0.18788
874454,wyldream,"2017-10-11 06:52:19",0.11946
874454,wyldream,"2017-10-11 06:55:09",0.11915
979514,bazzwold,"2017-10-11 07:05:03",0.36645
976380,PallaviShinde,"2017-10-11 07:47:07",0.14803
634400,YannLam,"2017-10-11 08:02:15",0.13882
983339,DongciDaci,"2017-10-11 08:23:32",0.11877
634400,YannLam,"2017-10-11 09:54:14",0.13738
833561,VaibhavGokhale,"2017-10-11 10:23:08",0.12829
833561,VaibhavGokhale,"2017-10-11 10:31:52",0.12775
885454,"Nidhi Gupta","2017-10-11 10:31:54",0.14029
628535,DanielWyatt,"2017-10-11 12:07:13",0.12964
628535,DanielWyatt,"2017-10-11 12:22:56",0.12941
885454,"Nidhi Gupta","2017-10-11 12:43:32",0.13673
788358,"PushapJeet Singh","2017-10-11 13:58:21",0.19257
859277,"Das A Mannschaft","2017-10-11 14:22:28",0.19368
833561,VaibhavGokhale,"2017-10-11 17:17:41",0.12688
978537,"Lee Clemmer","2017-10-11 19:40:14",0.12914
978537,"Lee Clemmer","2017-10-11 20:44:46",0.12196
967994,"George Ciobanu","2017-10-11 20:58:36",0.18339
985512,"Reza Vaghefi","2017-10-11 23:35:44",0.14628
907633,"print(""Padeiros"")","2017-10-12 00:24:33",0.13833
890094,"Akhil Jain","2017-10-12 02:01:00",0.13234
992932,"FSBDS Raquel Deneige","2017-10-12 03:49:49",0.11484
890094,"Akhil Jain","2017-10-12 03:56:51",0.13045
985512,"Reza Vaghefi","2017-10-12 04:19:01",0.14377
634400,YannLam,"2017-10-12 05:38:05",0.13599
993075,"Surendra Reddy P","2017-10-12 05:43:56",0.23789
885454,"Nidhi Gupta","2017-10-12 07:47:35",0.13575
885454,"Nidhi Gupta","2017-10-12 08:35:36",0.13575
885454,"Nidhi Gupta","2017-10-12 08:42:00",0.13543
874454,wyldream,"2017-10-12 09:25:04",0.11897
928868,"Samuel Gil","2017-10-12 11:21:14",0.28786
874035,queeen,"2017-10-12 11:30:55",0.12582
874035,queeen,"2017-10-12 11:32:07",0.12574
874035,queeen,"2017-10-12 11:34:17",0.12571
939311,zesty1,"2017-10-12 14:23:34",0.12658
955560,"Peter Drechsel","2017-10-12 14:42:27",0.13055
955560,"Peter Drechsel","2017-10-12 15:00:00",0.12463
982569,HimanshuSharma,"2017-10-12 16:48:15",0.18374
982569,HimanshuSharma,"2017-10-12 16:50:33",0.18047
982569,HimanshuSharma,"2017-10-12 16:50:54",0.17316
982569,HimanshuSharma,"2017-10-12 17:45:52",0.16594
939311,zesty1,"2017-10-12 17:47:48",0.12393
930120,"Sabharish Murali","2017-10-12 18:10:05",0.12275
930120,"Sabharish Murali","2017-10-12 18:26:50",0.12274
930120,"Sabharish Murali","2017-10-12 18:28:17",0.12197
980729,arikon,"2017-10-12 19:24:12",0.12086
966206,РусланПарцей,"2017-10-12 21:06:59",0.40890
994516,Bismayan,"2017-10-12 21:27:26",0.14048
994516,Bismayan,"2017-10-12 21:57:09",0.12940
994516,Bismayan,"2017-10-12 22:06:52",0.12327
824383,chenpu,"2017-10-12 22:35:05",0.12035
824383,chenpu,"2017-10-12 22:51:08",0.11877
824383,chenpu,"2017-10-12 23:23:32",0.11735
994516,Bismayan,"2017-10-12 23:33:54",0.12237
824383,chenpu,"2017-10-13 00:10:15",0.11623
874454,wyldream,"2017-10-13 01:27:26",0.11547
979514,bazzwold,"2017-10-13 03:17:04",0.16000
874454,wyldream,"2017-10-13 07:08:58",0.11466
953040,"Leo Lu","2017-10-13 08:16:46",0.12274
628535,DanielWyatt,"2017-10-13 09:21:26",0.12868
628535,DanielWyatt,"2017-10-13 09:32:56",0.12866
917168,"Carmen J Su","2017-10-13 09:50:36",0.63525
928191,Taiwo,"2017-10-13 10:23:19",0.11778
996400,"A little potato","2017-10-13 10:39:46",0.12643
996445,dcraig1000,"2017-10-13 10:54:19",0.13664
996445,dcraig1000,"2017-10-13 10:57:21",0.13624
996445,dcraig1000,"2017-10-13 11:03:30",0.13538
996445,dcraig1000,"2017-10-13 11:17:50",0.12990
996445,dcraig1000,"2017-10-13 11:22:13",0.12980
993075,"Surendra Reddy P","2017-10-13 12:31:06",0.18470
967171,"Rafal Plis","2017-10-13 12:55:30",0.85568
967171,"Rafal Plis","2017-10-13 12:59:52",0.58272
967171,"Rafal Plis","2017-10-13 13:02:37",0.56937
967171,"Rafal Plis","2017-10-13 13:31:26",0.28684
917168,"Carmen J Su","2017-10-13 14:10:39",0.20015
947130,"Amit K Tiwary","2017-10-13 14:17:45",0.14580
928191,Taiwo,"2017-10-13 15:21:33",0.11693
945086,mikeprice17,"2017-10-13 16:14:15",0.15097
692138,UsmanAbbas,"2017-10-13 16:17:54",0.27393
692138,UsmanAbbas,"2017-10-13 16:53:11",0.24017
945086,mikeprice17,"2017-10-13 17:01:50",0.14508
692138,UsmanAbbas,"2017-10-13 17:15:50",0.21910
967273,ВикторияОлейник,"2017-10-13 17:16:39",0.13850
938426,"Marco van der Linden","2017-10-13 18:22:47",0.16163
997383,"Bruno Candido Volpato da Cunha","2017-10-13 18:57:14",0.25537
997643,niranjanagaram,"2017-10-13 20:50:38",9.45373
997560,albert,"2017-10-13 21:37:20",0.13427
967994,"George Ciobanu","2017-10-13 22:54:19",0.15885
925818,QiaochuJiang,"2017-10-13 23:04:18",0.11484
952663,hotiai,"2017-10-14 01:29:51",0.12854
998388,ZhenghuiWang,"2017-10-14 05:20:13",0.40890
985035,"Froilan Choi","2017-10-14 06:07:26",0.73769
997560,albert,"2017-10-14 06:09:02",0.12724
998388,ZhenghuiWang,"2017-10-14 07:14:16",0.29141
998502,delerious121,"2017-10-14 07:30:27",0.19021
983339,DongciDaci,"2017-10-14 07:41:40",0.11756
998388,ZhenghuiWang,"2017-10-14 08:01:16",0.23149
743992,"Daniel Lopez Garcia","2017-10-14 09:37:14",0.13941
998502,delerious121,"2017-10-14 11:16:10",0.12633
923985,yanglu,"2017-10-14 13:20:04",0.11470
871653,"Raimo Haikari","2017-10-14 13:51:46",0.23522
533212,"Alexander Kireev","2017-10-14 15:38:46",0.14694
966206,РусланПарцей,"2017-10-14 16:04:26",0.30542
966206,РусланПарцей,"2017-10-14 16:26:55",0.29858
947130,"Amit K Tiwary","2017-10-14 17:13:40",0.14124
997028,langzi,"2017-10-14 17:23:49",0.12111
997028,langzi,"2017-10-14 17:45:01",0.12061
935901,"Andrew Christensen","2017-10-14 18:13:44",6.90699
997319,Rotaro,"2017-10-14 18:27:27",0.15427
997319,Rotaro,"2017-10-14 18:30:38",0.13500
935901,"Andrew Christensen","2017-10-14 18:45:43",6.84331
935901,"Andrew Christensen","2017-10-14 19:39:27",0.16418
692138,UsmanAbbas,"2017-10-14 19:41:28",0.19075
824383,chenpu,"2017-10-14 20:18:07",0.11557
533212,"Alexander Kireev","2017-10-14 21:10:36",0.13646
692138,UsmanAbbas,"2017-10-14 21:32:39",0.19065
692138,UsmanAbbas,"2017-10-14 22:00:11",0.18542
533212,"Alexander Kireev","2017-10-14 22:14:58",0.13460
692138,UsmanAbbas,"2017-10-14 22:50:20",0.17640
997560,albert,"2017-10-14 23:00:43",0.12548
902019,Wal8800,"2017-10-15 00:39:27",4.18415
969216,"Jie Ji","2017-10-15 00:49:17",0.12154
998003,ErhWenKuo,"2017-10-15 02:48:37",0.11486
413555,"Rohit Mehta","2017-10-15 05:20:40",0.14942
413555,"Rohit Mehta","2017-10-15 05:34:38",0.14942
413555,"Rohit Mehta","2017-10-15 06:35:19",0.14864
953040,"Leo Lu","2017-10-15 06:55:20",0.12031
902019,Wal8800,"2017-10-15 07:30:41",0.12109
969216,"Jie Ji","2017-10-15 07:57:30",0.12073
969216,"Jie Ji","2017-10-15 08:28:28",0.12012
941258,RuslanSultanov,"2017-10-15 08:28:48",0.14761
969216,"Jie Ji","2017-10-15 08:34:01",0.11973
953040,"Leo Lu","2017-10-15 09:09:01",0.11855
997028,langzi,"2017-10-15 09:26:11",0.11959
997319,Rotaro,"2017-10-15 10:10:57",0.13082
928191,Taiwo,"2017-10-15 10:42:29",0.11688
928191,Taiwo,"2017-10-15 10:43:16",0.11647
692138,UsmanAbbas,"2017-10-15 11:54:41",0.17199
997319,Rotaro,"2017-10-15 12:11:51",0.13081
692138,UsmanAbbas,"2017-10-15 12:16:14",0.16244
692138,UsmanAbbas,"2017-10-15 12:23:58",0.15729
692138,UsmanAbbas,"2017-10-15 12:26:37",0.15640
692138,UsmanAbbas,"2017-10-15 12:28:03",0.15618
692138,UsmanAbbas,"2017-10-15 12:29:15",0.15561
692138,UsmanAbbas,"2017-10-15 12:47:28",0.15546
957397,DIC05,"2017-10-15 13:33:37",0.12564
826295,Adms,"2017-10-15 13:49:58",0.13492
826295,Adms,"2017-10-15 13:51:43",0.13452
999046,"Emmanuel Thiéry","2017-10-15 14:36:54",0.25856
906987,hecc,"2017-10-15 14:42:35",0.13762
826295,Adms,"2017-10-15 15:29:41",0.13260
996729,"Berkay Bayraktar","2017-10-15 16:01:20",0.20834
981000,xmtviola,"2017-10-15 16:35:05",0.15224
983984,"Team Gusi","2017-10-15 16:36:57",0.14193
981000,xmtviola,"2017-10-15 16:45:17",0.15224
911385,Koila,"2017-10-15 16:59:31",0.12812
911385,Koila,"2017-10-15 17:00:07",0.12548
952624,"Kun Hao Yeh","2017-10-15 17:06:04",0.12406
996729,"Berkay Bayraktar","2017-10-15 17:18:55",0.18646
996729,"Berkay Bayraktar","2017-10-15 17:25:12",0.18580
999937,"Michelle Norris","2017-10-15 18:27:08",0.16396
997319,Rotaro,"2017-10-15 18:42:44",0.13045
997971,"Chen Xia","2017-10-15 19:15:57",0.28918
997971,"Chen Xia","2017-10-15 19:18:02",0.19213
999937,"Michelle Norris","2017-10-15 19:23:54",0.14359
876193,sylvain.gavoille,"2017-10-15 19:35:00",0.11830
999937,"Michelle Norris","2017-10-15 19:51:47",0.14327
996729,"Berkay Bayraktar","2017-10-15 19:55:51",0.18133
999937,"Michelle Norris","2017-10-15 19:57:21",0.14297
901045,wacholderbeere,"2017-10-15 20:44:37",0.12463
901045,wacholderbeere,"2017-10-15 21:07:54",0.12453
981444,"Svetlana Zemlyanskaya","2017-10-15 21:21:17",0.13303
978171,"Navdeep Pal","2017-10-15 23:10:05",0.11484
933598,skiak,"2017-10-15 23:24:30",0.15279
1001260,AndreiSok,"2017-10-16 00:02:26",0.15743
997971,"Chen Xia","2017-10-16 00:09:27",0.19212
997971,"Chen Xia","2017-10-16 00:58:17",0.15358
969216,"Jie Ji","2017-10-16 01:41:35",0.11868
928868,"Samuel Gil","2017-10-16 04:57:09",0.27059
938441,richarde,"2017-10-16 07:11:31",0.12076
1000579,"Jarred McEvoy","2017-10-16 07:47:21",0.54986
1002822,"Ruosong Li","2017-10-16 07:57:36",0.11792
911517,ranjan08,"2017-10-16 08:41:18",0.27146
911517,ranjan08,"2017-10-16 09:12:22",0.25025
996400,"A little potato","2017-10-16 09:23:42",0.11500
1002052,"Zhengda He","2017-10-16 09:26:54",0.11484
952946,kaggledeioskop,"2017-10-16 09:36:57",0.26229
895480,WangYong,"2017-10-16 09:44:20",0.12378
1000834,"Navjinder Virdee","2017-10-16 10:24:18",0.21295
1000834,"Navjinder Virdee","2017-10-16 10:28:34",0.21187
952624,"Kun Hao Yeh","2017-10-16 10:46:05",0.12290
895480,WangYong,"2017-10-16 10:46:13",0.12353
894585,swamysm,"2017-10-16 11:03:18",0.42866
1000977,rossi,"2017-10-16 11:20:22",0.14553
788358,"PushapJeet Singh","2017-10-16 11:25:18",0.19228
1003619,"Omkar Gurav","2017-10-16 11:31:37",0.15051
788358,"PushapJeet Singh","2017-10-16 11:37:14",0.18091
924354,NevilleG,"2017-10-16 11:56:53",0.12079
924354,NevilleG,"2017-10-16 11:57:20",0.12047
952946,kaggledeioskop,"2017-10-16 12:38:42",0.19521
952624,"Kun Hao Yeh","2017-10-16 13:06:54",0.12189
1003740,RM_龙,"2017-10-16 14:17:52",0.18730
999261,nino,"2017-10-16 14:43:14",0.35698
996445,dcraig1000,"2017-10-16 16:04:55",0.12160
981000,xmtviola,"2017-10-16 16:12:12",0.14525
981000,xmtviola,"2017-10-16 16:31:10",0.14521
941914,leozston,"2017-10-16 16:42:25",0.12611
999698,"Viktor Brylov","2017-10-16 17:05:47",0.15233
1000834,"Navjinder Virdee","2017-10-16 17:11:18",0.21115
997028,langzi,"2017-10-16 17:17:45",0.11828
997028,langzi,"2017-10-16 17:24:25",0.11784
997028,langzi,"2017-10-16 17:26:36",0.11765
1004906,stephen412,"2017-10-16 17:42:18",0.14861
935569,"ACL Team","2017-10-16 17:45:59",0.14638
999698,"Viktor Brylov","2017-10-16 17:51:42",0.15019
935569,"ACL Team","2017-10-16 18:19:28",0.14535
1003200,"Nimesh Rajput","2017-10-16 18:32:18",6.78762
1003200,"Nimesh Rajput","2017-10-16 19:24:47",6.33786
997319,Rotaro,"2017-10-16 19:58:04",0.12974
981444,"Svetlana Zemlyanskaya","2017-10-16 20:51:55",0.12455
1005386,"Stephen Montgomery ","2017-10-16 21:15:23",3.97680
996539,"Lachezar Bozhkov","2017-10-16 21:23:58",0.12697
895480,WangYong,"2017-10-17 00:13:13",0.12266
1004886,"Lili Li","2017-10-17 00:29:57",0.11484
897772,bharatvem,"2017-10-17 00:47:00",0.21168
947130,"Amit K Tiwary","2017-10-17 03:06:10",0.14110
945212,AnshulGupta,"2017-10-17 04:28:56",0.12416
945212,AnshulGupta,"2017-10-17 04:46:11",0.12416
928868,"Samuel Gil","2017-10-17 04:58:11",0.15448
938441,richarde,"2017-10-17 05:52:45",0.11901
938441,richarde,"2017-10-17 05:53:24",0.11885
990249,stephen.foolish,"2017-10-17 06:00:39",0.11954
990249,stephen.foolish,"2017-10-17 06:05:51",0.11937
992558,"Josh Hamet","2017-10-17 06:09:43",0.19402
1003200,"Nimesh Rajput","2017-10-17 06:14:53",0.16493
780948,"Salil Chitnis","2017-10-17 06:24:44",0.43227
634400,YannLam,"2017-10-17 06:33:12",0.13584
967171,"Rafal Plis","2017-10-17 08:06:53",0.28493
876023,demobin,"2017-10-17 08:25:31",0.11409
876023,demobin,"2017-10-17 08:25:51",0.11402
876023,demobin,"2017-10-17 09:00:09",0.11401
975319,"Nucera Domenico","2017-10-17 09:09:40",0.40890
1004425,limorton,"2017-10-17 10:04:26",0.17128
833561,VaibhavGokhale,"2017-10-17 10:39:54",0.12676
1000579,"Jarred McEvoy","2017-10-17 10:48:03",0.54019
1000977,rossi,"2017-10-17 11:03:31",0.13976
1000977,rossi,"2017-10-17 12:29:42",0.13456
909946,"Steve Majou","2017-10-17 12:30:52",0.12324
909946,"Steve Majou","2017-10-17 12:35:19",0.12297
952624,"Kun Hao Yeh","2017-10-17 12:45:53",0.12076
911517,ranjan08,"2017-10-17 12:49:09",0.12851
975319,"Nucera Domenico","2017-10-17 12:54:28",0.22843
599378,Doha,"2017-10-17 13:02:08",0.14311
1004674,maurice_f,"2017-10-17 13:05:13",0.15496
952624,"Kun Hao Yeh","2017-10-17 13:12:58",0.12017
781226,wangjieyi,"2017-10-17 13:24:09",0.13732
781226,wangjieyi,"2017-10-17 13:27:16",0.13627
999517,"Jack Vial","2017-10-17 13:47:19",0.28783
1004906,stephen412,"2017-10-17 13:47:19",0.13755
1001628,Bogatykh,"2017-10-17 14:37:36",0.18315
1007201,"Zesen Chen","2017-10-17 14:38:48",0.15362
939311,zesty1,"2017-10-17 15:04:47",0.12289
952624,"Kun Hao Yeh","2017-10-17 15:08:03",0.11782
939311,zesty1,"2017-10-17 15:13:52",0.12081
952624,"Kun Hao Yeh","2017-10-17 15:15:47",0.11779
1007765,yufuniu,"2017-10-17 15:30:25",0.75086
997028,langzi,"2017-10-17 15:58:05",0.11758
952624,"Kun Hao Yeh","2017-10-17 16:26:39",0.11773
859277,"Das A Mannschaft","2017-10-17 16:54:07",0.19014
992983,"Jeffrey Limbacher","2017-10-17 17:12:33",0.14415
997028,langzi,"2017-10-17 17:14:09",0.11728
864933,jluoma,"2017-10-17 17:19:20",0.12708
999517,"Jack Vial","2017-10-17 18:14:01",0.27361
999517,"Jack Vial","2017-10-17 18:19:20",0.25238
999517,"Jack Vial","2017-10-17 18:30:39",0.24232
599378,Doha,"2017-10-17 18:34:48",0.13785
1007852,oliviermaillot,"2017-10-17 18:35:32",0.16197
845304,shivank98,"2017-10-17 18:44:15",0.15122
1008224,sunitamohapatra,"2017-10-17 18:53:00",0.15826
620692,dhrumindesai,"2017-10-17 18:53:14",0.16040
1008229,sukumar,"2017-10-17 18:57:44",0.15717
1008236,"Md Afzal Hossain","2017-10-17 18:57:46",0.15011
980729,arikon,"2017-10-17 19:03:40",0.11919
980729,arikon,"2017-10-17 19:12:47",0.11893
1001628,Bogatykh,"2017-10-17 19:17:24",0.16909
1001628,Bogatykh,"2017-10-17 19:46:00",0.16654
1008392,fero,"2017-10-17 20:17:36",0.19392
745830,"Sergey Murylev","2017-10-17 20:19:10",0.14191
967994,"George Ciobanu","2017-10-17 20:19:51",0.14683
1008442,hellojii,"2017-10-17 20:42:21",0.12481
967994,"George Ciobanu","2017-10-17 20:54:35",0.14078
967994,"George Ciobanu","2017-10-17 21:07:47",0.14069
897772,bharatvem,"2017-10-17 21:11:35",0.15490
1004479,"OTICS, Seb, Dill, and Sree","2017-10-17 21:14:53",0.14708
989024,GeorgeKanellos,"2017-10-17 21:46:54",1.25837
1007852,oliviermaillot,"2017-10-17 22:11:19",0.12939
947353,DARIORO,"2017-10-17 22:15:08",0.14259
947130,"Amit K Tiwary","2017-10-17 22:19:45",0.14007
1008607,"Eugene Heimann","2017-10-17 23:12:48",0.41936
1008607,"Eugene Heimann","2017-10-17 23:19:02",0.41600
999517,"Jack Vial","2017-10-17 23:53:29",0.22169
999517,"Jack Vial","2017-10-17 23:57:31",0.21793
1008268,"John Jones","2017-10-18 00:30:30",0.13631
1004184,yuquanle,"2017-10-18 00:43:13",0.18356
998717,ZhangTongtong,"2017-10-18 00:51:58",0.13737
952624,"Kun Hao Yeh","2017-10-18 01:07:23",0.11757
929703,jeweleez,"2017-10-18 01:11:46",0.13899
1005975,"Ben Lin","2017-10-18 01:27:26",0.19530
929703,jeweleez,"2017-10-18 01:36:51",0.12962
1004425,limorton,"2017-10-18 01:45:09",0.16679
1008956,kevin310230,"2017-10-18 02:01:40",0.19252
1007765,yufuniu,"2017-10-18 02:07:11",0.12086
999517,"Jack Vial","2017-10-18 02:14:34",0.19285
1004425,limorton,"2017-10-18 02:20:34",0.16539
999517,"Jack Vial","2017-10-18 02:28:14",0.17975
781226,wangjieyi,"2017-10-18 03:15:29",0.12526
992558,"Josh Hamet","2017-10-18 04:06:18",0.17829
1009179,"Jack Smart","2017-10-18 04:37:01",0.12455
1009179,"Jack Smart","2017-10-18 04:41:21",0.12343
874454,wyldream,"2017-10-18 05:17:57",0.11465
874454,wyldream,"2017-10-18 05:25:03",0.11454
1008855,Bach,"2017-10-18 05:26:11",0.15855
1002822,"Ruosong Li","2017-10-18 05:56:43",0.11637
928562,EijiIto,"2017-10-18 06:21:30",0.18225
947039,Alpha,"2017-10-18 06:29:37",0.12630
1008855,Bach,"2017-10-18 06:31:35",0.15041
942706,TanYiXin,"2017-10-18 06:34:34",0.11407
1009367,weasley,"2017-10-18 06:34:47",0.81291
942706,TanYiXin,"2017-10-18 06:41:31",0.11407
1003390,harveyshi,"2017-10-18 06:42:40",0.40890
942706,TanYiXin,"2017-10-18 06:51:08",0.11407
969216,"Jie Ji","2017-10-18 07:02:10",0.11862
1003908,"Baoying Wang","2017-10-18 07:39:03",0.22504
928562,EijiIto,"2017-10-18 07:51:54",0.18223
993596,nanadeis,"2017-10-18 08:13:47",0.27236
