"Id","SalePrice"
2849,199729.826255221
2850,272074.184989083
2851,206381.304013557
2852,226960.228550823
2853,227246.736489905
2854,131285.422746716
2855,200605.813028691
2856,211726.051862735
2857,185795.698856038
2858,208930.685898597
2859,97352.8826734819
2860,149342.426939348
2861,131575.183941268
2862,183921.951419263
2863,134485.298534351
2864,236958.023116411
2865,152865.572548163
2866,135422.792622737
2867,102363.85221411
2868,90043.6368758792
2869,114113.765123427
2870,124097.912301687
2871,58286.1340133605
2872,39246.8717826838
2873,82075.7556214068
2874,157456.08243683
2875,129186.553698904
2876,148664.197470995
2877,143244.577030463
2878,161736.910147826
2879,152679.3131419
2880,111328.081750552
2881,142850.288628826
2882,201128.739503125
2883,194591.569931546
2884,192250.275457068
2885,182607.749019218
2886,268421.990225037
2887,111412.456035941
2888,137352.44185506
2889,30334.5050727805
2890,77306.5009165289
2891,152457.256212771
2892,30136.9512586523
2893,60987.8371356234
2894,30765.9746637068
2895,345608.064765282
2896,299479.47805948
2897,224954.763895756
2898,143764.381306101
2899,208493.430678744
2900,154428.430119344
2901,210432.008016041
2902,158962.596589938
2903,316215.976387386
2904,358928.403004044
2905,77142.8754533077
2906,190005.181391838
2907,105960.856828253
2908,114798.085022597
2909,145303.688297016
2910,73380.6016181625
2911,75556.833841372
2912,148708.239734106
2913,74349.9145325461
2914,70998.8010875643
2915,84706.4524423722
2916,78400.0173326571
2917,163332.450129302
2918,118251.8425858
2919,221689.236606821
